analysis,setting,subset,model_id,task_id,total_turn,history_group,earlier_non_pass_count,final_pass,cell_id
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,19748b43d74951d628300ed2,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,197f4c9f3a0b6e982f601b21,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,19e4d7bb16387617a3992272,5,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,19ef9d5ce051643f5e099979,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,1a93a78bf15583a69d515ad5,5,at_least_one_earlier_non_pass,4,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,1aff970e7bc860a2af7c1387,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,1b966e38533ddf69670d0f63,5,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,1d2b560a660ce6bfc40b3e15,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,1e79fa3561ac583e5815d4c2,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,1f264a5d1447080ea6e48bba,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,2019c59f8b5999e9330521f9,5,at_least_one_earlier_non_pass,4,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,2b35d75e2d1a927bdab6f45d,5,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,2b36b973593d784a48378d30,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,2b3dc4151aa41419ecf57fe6,4,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,2d6b5e1d8fa897a96fcbedbe,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,2df3adbb1741cfb2f1be38f5,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,31f19321d320fb51780475d5,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,32c3c3d1621fb937e0239959,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,386cba0685c480cf704a4038,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,386ec0870a8055de5b2dc548,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,3961a4cb0fe3ca7a014d79e4,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,39c1d1b98f88c1edca703457,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,39ce3dc6a64602cd34c35375,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,3b19a2fb4b2e675cf011b44e,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,3d205d52eb10cd85b7084d56,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,3e04e2c1e4d2d72b5912ac6b,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,3e05eb93c40598da077a5d77,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,404f9373996ca1154c53bbd0,3,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,406cf6eb54229e68174fdabb,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,4349d10da4f9db74a181addb,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,44c2307349870c2b6cbfd32d,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,455b016688370063e8d886c3,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,4717db44e0cdfaf1c86aa27d,5,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,50bc2f5f4cad565ec979812c,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,525e2aa138456e8d985690bf,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,541b2d1fa0d3faf55c05f059,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,562e7fa01d376800d01bc40e,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,579d8f80ed89085894c9ee65,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,58e158fb3e4887cae95c94bb,5,at_least_one_earlier_non_pass,4,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,596ccddd798f2af93250f389,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,5a896eecc62aeab5e39645e2,5,at_least_one_earlier_non_pass,4,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,5a8f9a9918a0798b6c3b3781,4,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,5ae87827e8764e1cdeb6d5b4,5,at_least_one_earlier_non_pass,4,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,5d89511099ccc86f77d5b80f,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,5eae03c5028d11daf5bc869f,5,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,5fcf4e160a9466d8c3d84e42,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,60eb502c5a299c699ce2f9ca,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,67ebaa982466f36e94a8c60a,3,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,69787cae26e02e257db7e997,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,6c592bb088d0682d3f8537de,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,701c362123f1f38646c9dabf,5,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,707fb3b3b47df3da432d48a7,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,71c0aa4329edbd7761fc0270,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,73d1cec61996ec681fc99777,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,7ae70f5386eb85aa71ab3fd6,3,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,7b8884bc5c112891daa9b583,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,7c41fbd0b1d8505acf187f8c,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,7e6c08a705825b425437b0fb,5,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,81ace7986af23ac72be7cea5,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,84c8c3eef1cc32ae2b996637,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,854b1b53638a9e13373b3a06,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,85dfdfea9c429af9f8f4a8c1,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,8664fc2ca53d55902668a86a,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,87fb598e335c9c4af7eed368,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,882b87546fb4e711769b22b6,4,at_least_one_earlier_non_pass,3,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,89846bf0fabe00264df448ed,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,8ee837947ef36700593b3ea9,3,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,8f0c2cd064fd4a1e96427d65,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,90ca0f21f86a6cde481a4ff5,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,968a918d571de74f83552c8c,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,96bc9ba291764dd0ff8f91f4,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,96e517f4c2ce903f6217d8ed,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,971cbbdfabe799d469e15a4f,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,976752c9933d627cbe1d3ed4,3,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,9843144b130e016eb7dc8017,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,99aa7494fd548659bfc71cd6,5,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,99d4a2e6aa1c90f26e07a3c4,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,9dd5750bc0b8fb3699bc2ce6,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,9f4f46654b03f547fab57f94,3,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a1978c19aed653382337cec7,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a288dfb2abe6528474c0f61c,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a425d04ece0c26acceb47a9f,3,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a454e14dc13c1d56e53d4d7c,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a5302734ac185f0cf1fdd614,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a64b7ee3211429ee836f62bc,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a6642b95b149505119c16b1c,5,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,a6e92c6a5e686babe7590452,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,ac41ecf3e244065edebd11d6,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,ad3645a1e6493acf4676657a,4,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,afa5e181a4150b545ebdc876,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,b17b420fde1f274ecb26c499,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,b3144d94ff316a02e042970b,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,b31e2a258b86f0d919cdd978,3,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,b75421376660b166cff6072d,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,b8df0b1aa690dabcf581370e,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,b943662155fb39a03156d229,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,bac667f2280836f70a77b39e,4,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,bb0aa463c8327d10ccda4b30,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,bd3a582f87417fc0429e918a,5,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,bd6a8a8ed129f749f02185d1,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c0f6290c53e555c83510bf4f,5,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c1456d822b5ae36c62d1c675,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c2246cae13f63349f2a97210,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c353c55267a0cf7b38821d06,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c5216abbcb81738107271ec9,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c64df17437236cb1fec4e543,5,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,c9117c7f123ce9d40b32a63c,5,at_least_one_earlier_non_pass,4,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,d0d4b457b6e25d24bcb200fa,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,d17c6d5d2e80cfe4c7d4cb0f,4,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,d4d2a49229ee8c0993cd8505,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,d7963607fbd0e93845f0c6fb,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,da726512aa58cd1e87f51ef8,4,at_least_one_earlier_non_pass,1,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,db9ee02d9d03d365b4b8685f,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,dda194fca558f1ad888b3eb3,3,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,de4a205e1fbbc66e968e00d1,5,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,e154c025ae46a71e42ce3f8d,3,all_earlier_turns_passed,0,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,e33db942c35d86bb51969b31,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,e46521160eca9c9cc71b3385,4,at_least_one_earlier_non_pass,3,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,e65b97fec2cbbff4d95c885a,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,e7d886aa2f30f65c47a838de,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,ed537dfa4c706627e580c130,3,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,ee44395051951c07cea6f497,4,at_least_one_earlier_non_pass,2,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,f1f3c72e796f4cc044413b1f,4,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,f271acdcf5666bca026f30c6,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,f32ca86da56cf2375a0965ce,5,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,f74ba62de45b427e1151fd12,4,at_least_one_earlier_non_pass,1,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,f8d6b1a56b2290be7c1fc4bf,4,all_earlier_turns_passed,0,1,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_function,qwen3_coder_480b_a35b_instruct,fa607bd4be5f812ddb4e41db,3,at_least_one_earlier_non_pass,2,0,python_function__rq1__qwen3_coder_480b_a35b_instruct__base__fh
rq1_fh_basic,Full History,python_repository,deepseek_v31_non_thinking,alembic.operations.ops.AlterColumnOp.to_diff_tuple,4,at_least_one_earlier_non_pass,3,1,python_repository__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_repository,deepseek_v31_non_thinking,alembic.script.revision.RevisionMap.filter_for_lineage,4,at_least_one_earlier_non_pass,3,0,python_repository__rq1__deepseek_v31_non_thinking__base__fh
rq1_fh_basic,Full History,python_repository,deepseek_v31_non_thinking,alembic.script.revision.RevisionMap.get_revisions,5,at_least_one_earlier_non_pass,2,1,python_repository__rq1__deepseek_v31_non_thinking__base__fh
